,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Event_name,Address,Lat,Long,Time,Duration,Event_type,Organizer,Respondents,Dist_hears
2168,1174.0,2022-11-02 00:00:00,56.61775,54.74975,61.87515833333334,74.48756666666667,2022-11-01 16:00:00,5.0,01-11-2022,Tuesday,1.0,0.0,25.0,125.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2169,1174.0,2022-11-02 00:00:00,56.61775,54.74975,61.87515833333334,74.48756666666667,2022-11-01 16:00:00,5.0,01-11-2022,Tuesday,1.0,0.0,25.0,125.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2170,1175.0,2022-11-02 00:20:00,52.56125,50.84608333333333,58.442083333333336,70.8604,2022-11-01 16:20:00,5.333333333333332,01-11-2022,Tuesday,1.0,0.0,28.444444444444432,151.7037037037036,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2171,1175.0,2022-11-02 00:20:00,52.56125,50.84608333333333,58.442083333333336,70.8604,2022-11-01 16:20:00,5.333333333333332,01-11-2022,Tuesday,1.0,0.0,28.444444444444432,151.7037037037036,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2172,1175.0,2022-11-02 00:20:00,52.56125,50.84608333333333,58.442083333333336,70.8604,2022-11-01 16:20:00,5.333333333333332,01-11-2022,Tuesday,1.0,0.0,28.444444444444432,151.7037037037036,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2173,1175.0,2022-11-02 00:20:00,52.56125,50.84608333333333,58.442083333333336,70.8604,2022-11-01 16:20:00,5.333333333333332,01-11-2022,Tuesday,1.0,0.0,28.444444444444432,151.7037037037036,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2174,1176.0,2022-11-02 00:40:00,54.80275,52.83391666666667,59.81533333333333,72.49634999999999,2022-11-01 16:40:00,5.666666666666668,01-11-2022,Tuesday,1.0,0.0,32.11111111111112,181.96296296296308,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2175,1176.0,2022-11-02 00:40:00,54.80275,52.83391666666667,59.81533333333333,72.49634999999999,2022-11-01 16:40:00,5.666666666666668,01-11-2022,Tuesday,1.0,0.0,32.11111111111112,181.96296296296308,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2176,1176.0,2022-11-02 00:40:00,54.80275,52.83391666666667,59.81533333333333,72.49634999999999,2022-11-01 16:40:00,5.666666666666668,01-11-2022,Tuesday,1.0,0.0,32.11111111111112,181.96296296296308,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2177,1176.0,2022-11-02 00:40:00,54.80275,52.83391666666667,59.81533333333333,72.49634999999999,2022-11-01 16:40:00,5.666666666666668,01-11-2022,Tuesday,1.0,0.0,32.11111111111112,181.96296296296308,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2178,1177.0,2022-11-02 01:00:00,56.2655,54.23566666666667,61.28315,73.80405833333333,2022-11-01 17:00:00,6.0,01-11-2022,Tuesday,1.0,0.0,36.0,216.0,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2179,1177.0,2022-11-02 01:00:00,56.2655,54.23566666666667,61.28315,73.80405833333333,2022-11-01 17:00:00,6.0,01-11-2022,Tuesday,1.0,0.0,36.0,216.0,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2180,1177.0,2022-11-02 01:00:00,56.2655,54.23566666666667,61.28315,73.80405833333333,2022-11-01 17:00:00,6.0,01-11-2022,Tuesday,1.0,0.0,36.0,216.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2181,1177.0,2022-11-02 01:00:00,56.2655,54.23566666666667,61.28315,73.80405833333333,2022-11-01 17:00:00,6.0,01-11-2022,Tuesday,1.0,0.0,36.0,216.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2182,1178.0,2022-11-02 01:20:00,54.73816666666667,52.71033333333333,59.99994166666666,72.53314999999999,2022-11-01 17:20:00,6.333333333333332,01-11-2022,Tuesday,1.0,0.0,40.11111111111109,254.0370370370369,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2183,1178.0,2022-11-02 01:20:00,54.73816666666667,52.71033333333333,59.99994166666666,72.53314999999999,2022-11-01 17:20:00,6.333333333333332,01-11-2022,Tuesday,1.0,0.0,40.11111111111109,254.0370370370369,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2184,1178.0,2022-11-02 01:20:00,54.73816666666667,52.71033333333333,59.99994166666666,72.53314999999999,2022-11-01 17:20:00,6.333333333333332,01-11-2022,Tuesday,1.0,0.0,40.11111111111109,254.0370370370369,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2185,1178.0,2022-11-02 01:20:00,54.73816666666667,52.71033333333333,59.99994166666666,72.53314999999999,2022-11-01 17:20:00,6.333333333333332,01-11-2022,Tuesday,1.0,0.0,40.11111111111109,254.0370370370369,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2186,1179.0,2022-11-02 01:40:00,51.65241666666667,50.04283333333333,58.55255,70.96071666666667,2022-11-01 17:40:00,6.666666666666668,01-11-2022,Tuesday,1.0,0.0,44.44444444444446,296.2962962962965,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2187,1179.0,2022-11-02 01:40:00,51.65241666666667,50.04283333333333,58.55255,70.96071666666667,2022-11-01 17:40:00,6.666666666666668,01-11-2022,Tuesday,1.0,0.0,44.44444444444446,296.2962962962965,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2188,1179.0,2022-11-02 01:40:00,51.65241666666667,50.04283333333333,58.55255,70.96071666666667,2022-11-01 17:40:00,6.666666666666668,01-11-2022,Tuesday,1.0,0.0,44.44444444444446,296.2962962962965,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2189,1179.0,2022-11-02 01:40:00,51.65241666666667,50.04283333333333,58.55255,70.96071666666667,2022-11-01 17:40:00,6.666666666666668,01-11-2022,Tuesday,1.0,0.0,44.44444444444446,296.2962962962965,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2190,1180.0,2022-11-02 02:00:00,53.33441666666667,51.431583333333336,58.57436666666667,71.1691,2022-11-01 18:00:00,7.0,01-11-2022,Tuesday,1.0,0.0,49.0,343.0,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2191,1180.0,2022-11-02 02:00:00,53.33441666666667,51.431583333333336,58.57436666666667,71.1691,2022-11-01 18:00:00,7.0,01-11-2022,Tuesday,1.0,0.0,49.0,343.0,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2192,1180.0,2022-11-02 02:00:00,53.33441666666667,51.431583333333336,58.57436666666667,71.1691,2022-11-01 18:00:00,7.0,01-11-2022,Tuesday,1.0,0.0,49.0,343.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2193,1180.0,2022-11-02 02:00:00,53.33441666666667,51.431583333333336,58.57436666666667,71.1691,2022-11-01 18:00:00,7.0,01-11-2022,Tuesday,1.0,0.0,49.0,343.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2194,1181.0,2022-11-02 02:20:00,50.32416666666666,48.72366666666667,57.13835833333333,69.24744166666666,2022-11-01 18:20:00,7.333333333333332,01-11-2022,Tuesday,1.0,0.0,53.77777777777776,394.37037037037015,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2195,1181.0,2022-11-02 02:20:00,50.32416666666666,48.72366666666667,57.13835833333333,69.24744166666666,2022-11-01 18:20:00,7.333333333333332,01-11-2022,Tuesday,1.0,0.0,53.77777777777776,394.37037037037015,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2196,1181.0,2022-11-02 02:20:00,50.32416666666666,48.72366666666667,57.13835833333333,69.24744166666666,2022-11-01 18:20:00,7.333333333333332,01-11-2022,Tuesday,1.0,0.0,53.77777777777776,394.37037037037015,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2197,1181.0,2022-11-02 02:20:00,50.32416666666666,48.72366666666667,57.13835833333333,69.24744166666666,2022-11-01 18:20:00,7.333333333333332,01-11-2022,Tuesday,1.0,0.0,53.77777777777776,394.37037037037015,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2198,1182.0,2022-11-02 02:40:00,52.63791666666667,50.338166666666666,58.081741666666666,70.5732,2022-11-01 18:40:00,7.666666666666668,01-11-2022,Tuesday,1.0,0.0,58.77777777777779,450.62962962962985,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2199,1182.0,2022-11-02 02:40:00,52.63791666666667,50.338166666666666,58.081741666666666,70.5732,2022-11-01 18:40:00,7.666666666666668,01-11-2022,Tuesday,1.0,0.0,58.77777777777779,450.62962962962985,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2200,1182.0,2022-11-02 02:40:00,52.63791666666667,50.338166666666666,58.081741666666666,70.5732,2022-11-01 18:40:00,7.666666666666668,01-11-2022,Tuesday,1.0,0.0,58.77777777777779,450.62962962962985,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2201,1182.0,2022-11-02 02:40:00,52.63791666666667,50.338166666666666,58.081741666666666,70.5732,2022-11-01 18:40:00,7.666666666666668,01-11-2022,Tuesday,1.0,0.0,58.77777777777779,450.62962962962985,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2202,1183.0,2022-11-02 03:00:00,50.53458333333333,48.5955,56.74831666666666,69.08223333333332,2022-11-01 19:00:00,8.0,01-11-2022,Tuesday,1.0,0.0,64.0,512.0,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2203,1183.0,2022-11-02 03:00:00,50.53458333333333,48.5955,56.74831666666666,69.08223333333332,2022-11-01 19:00:00,8.0,01-11-2022,Tuesday,1.0,0.0,64.0,512.0,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2204,1183.0,2022-11-02 03:00:00,50.53458333333333,48.5955,56.74831666666666,69.08223333333332,2022-11-01 19:00:00,8.0,01-11-2022,Tuesday,1.0,0.0,64.0,512.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2205,1183.0,2022-11-02 03:00:00,50.53458333333333,48.5955,56.74831666666666,69.08223333333332,2022-11-01 19:00:00,8.0,01-11-2022,Tuesday,1.0,0.0,64.0,512.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2206,1184.0,2022-11-02 03:20:00,53.382666666666665,51.15866666666667,58.4995,70.93818333333334,2022-11-01 19:20:00,8.333333333333332,01-11-2022,Tuesday,1.0,0.0,69.44444444444443,578.7037037037035,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2207,1184.0,2022-11-02 03:20:00,53.382666666666665,51.15866666666667,58.4995,70.93818333333334,2022-11-01 19:20:00,8.333333333333332,01-11-2022,Tuesday,1.0,0.0,69.44444444444443,578.7037037037035,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2208,1184.0,2022-11-02 03:20:00,53.382666666666665,51.15866666666667,58.4995,70.93818333333334,2022-11-01 19:20:00,8.333333333333332,01-11-2022,Tuesday,1.0,0.0,69.44444444444443,578.7037037037035,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2209,1184.0,2022-11-02 03:20:00,53.382666666666665,51.15866666666667,58.4995,70.93818333333334,2022-11-01 19:20:00,8.333333333333332,01-11-2022,Tuesday,1.0,0.0,69.44444444444443,578.7037037037035,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2210,1185.0,2022-11-02 03:40:00,55.55758333333334,52.73858333333334,59.09534166666667,72.17195,2022-11-01 19:40:00,8.666666666666668,01-11-2022,Tuesday,1.0,0.0,75.11111111111113,650.9629629629633,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2211,1185.0,2022-11-02 03:40:00,55.55758333333334,52.73858333333334,59.09534166666667,72.17195,2022-11-01 19:40:00,8.666666666666668,01-11-2022,Tuesday,1.0,0.0,75.11111111111113,650.9629629629633,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2212,1185.0,2022-11-02 03:40:00,55.55758333333334,52.73858333333334,59.09534166666667,72.17195,2022-11-01 19:40:00,8.666666666666668,01-11-2022,Tuesday,1.0,0.0,75.11111111111113,650.9629629629633,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2213,1185.0,2022-11-02 03:40:00,55.55758333333334,52.73858333333334,59.09534166666667,72.17195,2022-11-01 19:40:00,8.666666666666668,01-11-2022,Tuesday,1.0,0.0,75.11111111111113,650.9629629629633,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2214,1186.0,2022-11-02 04:00:00,52.14433333333333,50.329166666666666,57.90039166666667,70.43975833333334,2022-11-01 20:00:00,9.0,01-11-2022,Tuesday,1.0,0.0,81.0,729.0,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2215,1186.0,2022-11-02 04:00:00,52.14433333333333,50.329166666666666,57.90039166666667,70.43975833333334,2022-11-01 20:00:00,9.0,01-11-2022,Tuesday,1.0,0.0,81.0,729.0,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2216,1186.0,2022-11-02 04:00:00,52.14433333333333,50.329166666666666,57.90039166666667,70.43975833333334,2022-11-01 20:00:00,9.0,01-11-2022,Tuesday,1.0,0.0,81.0,729.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2217,1186.0,2022-11-02 04:00:00,52.14433333333333,50.329166666666666,57.90039166666667,70.43975833333334,2022-11-01 20:00:00,9.0,01-11-2022,Tuesday,1.0,0.0,81.0,729.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2218,1187.0,2022-11-02 04:20:00,51.53416666666666,49.75225,56.76085833333333,69.31172500000001,2022-11-01 20:20:00,9.333333333333332,01-11-2022,Tuesday,1.0,0.0,87.11111111111109,813.0370370370367,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2219,1187.0,2022-11-02 04:20:00,51.53416666666666,49.75225,56.76085833333333,69.31172500000001,2022-11-01 20:20:00,9.333333333333332,01-11-2022,Tuesday,1.0,0.0,87.11111111111109,813.0370370370367,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2220,1187.0,2022-11-02 04:20:00,51.53416666666666,49.75225,56.76085833333333,69.31172500000001,2022-11-01 20:20:00,9.333333333333332,01-11-2022,Tuesday,1.0,0.0,87.11111111111109,813.0370370370367,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2221,1187.0,2022-11-02 04:20:00,51.53416666666666,49.75225,56.76085833333333,69.31172500000001,2022-11-01 20:20:00,9.333333333333332,01-11-2022,Tuesday,1.0,0.0,87.11111111111109,813.0370370370367,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2222,1188.0,2022-11-02 04:40:00,49.00108333333333,47.45341666666666,55.73778333333333,67.99370833333333,2022-11-01 20:40:00,9.666666666666668,01-11-2022,Tuesday,1.0,0.0,93.44444444444449,903.2962962962966,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2223,1188.0,2022-11-02 04:40:00,49.00108333333333,47.45341666666666,55.73778333333333,67.99370833333333,2022-11-01 20:40:00,9.666666666666668,01-11-2022,Tuesday,1.0,0.0,93.44444444444449,903.2962962962966,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2224,1188.0,2022-11-02 04:40:00,49.00108333333333,47.45341666666666,55.73778333333333,67.99370833333333,2022-11-01 20:40:00,9.666666666666668,01-11-2022,Tuesday,1.0,0.0,93.44444444444449,903.2962962962966,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2225,1188.0,2022-11-02 04:40:00,49.00108333333333,47.45341666666666,55.73778333333333,67.99370833333333,2022-11-01 20:40:00,9.666666666666668,01-11-2022,Tuesday,1.0,0.0,93.44444444444449,903.2962962962966,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2226,1189.0,2022-11-02 05:00:00,48.498583333333336,47.11858333333333,55.31796666666666,67.51434166666667,2022-11-01 21:00:00,10.0,01-11-2022,Tuesday,1.0,0.0,100.0,1000.0,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2227,1189.0,2022-11-02 05:00:00,48.498583333333336,47.11858333333333,55.31796666666666,67.51434166666667,2022-11-01 21:00:00,10.0,01-11-2022,Tuesday,1.0,0.0,100.0,1000.0,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2228,1189.0,2022-11-02 05:00:00,48.498583333333336,47.11858333333333,55.31796666666666,67.51434166666667,2022-11-01 21:00:00,10.0,01-11-2022,Tuesday,1.0,0.0,100.0,1000.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2229,1189.0,2022-11-02 05:00:00,48.498583333333336,47.11858333333333,55.31796666666666,67.51434166666667,2022-11-01 21:00:00,10.0,01-11-2022,Tuesday,1.0,0.0,100.0,1000.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2230,1190.0,2022-11-02 05:20:00,50.59975,49.13891666666667,57.924416666666666,70.0706,2022-11-01 21:20:00,10.333333333333332,01-11-2022,Tuesday,1.0,0.0,106.77777777777776,1103.37037037037,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2231,1190.0,2022-11-02 05:20:00,50.59975,49.13891666666667,57.924416666666666,70.0706,2022-11-01 21:20:00,10.333333333333332,01-11-2022,Tuesday,1.0,0.0,106.77777777777776,1103.37037037037,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2232,1190.0,2022-11-02 05:20:00,50.59975,49.13891666666667,57.924416666666666,70.0706,2022-11-01 21:20:00,10.333333333333332,01-11-2022,Tuesday,1.0,0.0,106.77777777777776,1103.37037037037,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2233,1190.0,2022-11-02 05:20:00,50.59975,49.13891666666667,57.924416666666666,70.0706,2022-11-01 21:20:00,10.333333333333332,01-11-2022,Tuesday,1.0,0.0,106.77777777777776,1103.37037037037,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2234,1191.0,2022-11-02 05:40:00,49.6545,48.52258333333333,57.220658333333326,69.07175833333334,2022-11-01 21:40:00,10.666666666666668,01-11-2022,Tuesday,1.0,0.0,113.7777777777778,1213.62962962963,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2235,1191.0,2022-11-02 05:40:00,49.6545,48.52258333333333,57.220658333333326,69.07175833333334,2022-11-01 21:40:00,10.666666666666668,01-11-2022,Tuesday,1.0,0.0,113.7777777777778,1213.62962962963,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2236,1191.0,2022-11-02 05:40:00,49.6545,48.52258333333333,57.220658333333326,69.07175833333334,2022-11-01 21:40:00,10.666666666666668,01-11-2022,Tuesday,1.0,0.0,113.7777777777778,1213.62962962963,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2237,1191.0,2022-11-02 05:40:00,49.6545,48.52258333333333,57.220658333333326,69.07175833333334,2022-11-01 21:40:00,10.666666666666668,01-11-2022,Tuesday,1.0,0.0,113.7777777777778,1213.62962962963,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2238,1192.0,2022-11-02 06:00:00,50.653666666666666,49.410833333333336,59.64362500000001,71.15649166666667,2022-11-01 22:00:00,11.0,01-11-2022,Tuesday,1.0,0.0,121.0,1331.0,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2239,1192.0,2022-11-02 06:00:00,50.653666666666666,49.410833333333336,59.64362500000001,71.15649166666667,2022-11-01 22:00:00,11.0,01-11-2022,Tuesday,1.0,0.0,121.0,1331.0,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2240,1192.0,2022-11-02 06:00:00,50.653666666666666,49.410833333333336,59.64362500000001,71.15649166666667,2022-11-01 22:00:00,11.0,01-11-2022,Tuesday,1.0,0.0,121.0,1331.0,Another Sacre • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:30:00,,Other,Stuk,1000,0.1638859265575865
2241,1192.0,2022-11-02 06:00:00,50.653666666666666,49.410833333333336,59.64362500000001,71.15649166666667,2022-11-01 22:00:00,11.0,01-11-2022,Tuesday,1.0,0.0,121.0,1331.0,French kiss party,"Tiensestraat 53, Leuven",50.8773943053519,4.70477928202914,19:00:00,9,Party_Student,HDR,12,0.5255205744806352
2242,1193.0,2022-11-02 06:20:00,49.2225,48.3235,60.36625833333333,71.222525,2022-11-01 22:20:00,11.333333333333332,01-11-2022,Tuesday,1.0,0.0,128.44444444444443,1455.7037037037032,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
2243,1193.0,2022-11-02 06:20:00,49.2225,48.3235,60.36625833333333,71.222525,2022-11-01 22:20:00,11.333333333333332,01-11-2022,Tuesday,1.0,0.0,128.44444444444443,1455.7037037037032,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",50.8741070739803,4.69976128650559,20:00:00,,Other,Stuk,1000,0.1638859265575865
